,comment,cl_comment,wordlist,emojis,sent,user,mentioned
8142,Hi Kylie 😘😘😘😘😍😍,hi kyli,"['hi', 'kyli']","['😘', '😘', '😘', '😘', '😍', '😍']",pos,ass_ault9134,[]
8143,❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤']",pos,kimtimmermans,[]
8144,اهههه,,[],[],pos,ssomeonehatethislifee,[]
8145,❤️🔥🔥,,[],"['❤', '🔥', '🔥']",pos,icomatuz,[]
8146,🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥']",pos,ersintunc37,[]
8147,So exited💜,exit,['exit'],['💜'],pos,kyliekjr,[]
8148,😍🔥❤️,,[],"['😍', '🔥', '❤']",pos,fa4emeh_kazmi,[]
8149,❤️👏👏,,[],"['❤', '👏', '👏']",pos,_karla_jxl,[]
8150,follow me🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️,follow,['follow'],"['🙋', '🏻', '♀', '🙋', '🏻', '♀', '🙋', '🏻', '♀', '🙋', '🏻', '♀', '🙋', '🏻', '♀']",pos,_nadiaheydarian,[]
8151,🌸🌸🌸🧡🌸🌸🌸,,[],"['🌸', '🌸', '🌸', '🧡', '🌸', '🌸', '🌸']",pos,kloviacouture,[]
8152,Ufff👀❤️,ufff,['ufff'],"['👀', '❤']",pos,edward98vs,[]
8153,my lovess,lovess,['lovess'],[],pos,eliasnettoo,[]
8154,💜,,[],['💜'],pos,eduaardasooares,[]
8155,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",pos,manuelvillamaguaor,[]
8156,Nice😍😍😍😍,nice,['nice'],"['😍', '😍', '😍', '😍']",pos,mehrsaisania,[]
8157,My cuties💜,cuti,['cuti'],['💜'],pos,khloekardash_spain,[]
8158,Bought mine already 😍😍,bought mine alreadi,"['bought', 'mine', 'alreadi']","['😍', '😍']",pos,graciehackett,[]
8159,💞💞💞💞💞💞,,[],"['💞', '💞', '💞', '💞', '💞', '💞']",pos,ersintunc37,[]
8160,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",pos,aleidacurly,[]
8161,SO PRETTY,pretti,['pretti'],[],pos,cute_girl_with_issues,[]
8162,Kendall your are so freaking pretty omg,kendal freak pretti omg,"['kendal', 'freak', 'pretti', 'omg']",[],neg,ctrlxarii,[]
8163,💜,,[],['💜'],pos,chrissyw_.c,[]
8164,❤️🔥favs,fav,['fav'],"['❤', '🔥']",pos,31th_gemiini,[]
8165,💜💜💜,,[],"['💜', '💜', '💜']",pos,marcailjewelry,[]
8166,🥹,,[],['\U0001f979'],pos,datunachelidze,[]
8167,@datunachelidze იდიოტი ხარ,,[],[],pos,__makinee8l,['datunachelidze']
8168,https://www.youtube.com/watch?v=UvKrrtSuZIE,http wwwyoutubecomwatch vuvkrrtsuzi,"['http', 'wwwyoutubecomwatch', 'vuvkrrtsuzi']",[],pos,mediazoon33,[]
8169,Yall look like  twins here.❤️,yall look like twin,"['yall', 'look', 'like', 'twin']",['❤'],pos,s.wizm,[]
8170,❤️❤️❤️,,[],"['❤', '❤', '❤']",pos,sksonu2283,[]
8171,So beautiful 😍😍😍,beauti,['beauti'],"['😍', '😍', '😍']",pos,ersintunc37,[]
8172,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,,[],"['❤', '🔥', '❤', '🔥', '❤', '🔥', '❤', '🔥', '❤', '🔥']",pos,kennyfavgirl,[]
8173,I love youuuuu💘💘💜💜💜💜,love youuuuu,"['love', 'youuuuu']","['💘', '💘', '💜', '💜', '💜', '💜']",pos,valen_galeano77,[]
8174,Looking gorgeous🔥,look gorgeou,"['look', 'gorgeou']",['🔥'],pos,sksonu2283,[]
8175,so beautiful,beauti,['beauti'],[],pos,eliasnettoo,[]
8176,عاالی👏👏👏,,[],"['👏', '👏', '👏']",pos,mehrsaisania,[]
8177,•Queens❤️🥺,queen,['queen'],"['❤', '🥺']",pos,iamtheerealzoe,[]
8178,🧢🧢,,[],"['🧢', '🧢']",pos,trueblueboii,[]
8179,❤️❤️❤️🔥🔥,,[],"['❤', '❤', '❤', '🔥', '🔥']",pos,aditya_1723,[]
8180,Kendall>Kylie,kendal kyli,"['kendal', 'kyli']",[],pos,datunachelidze,[]
8181,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",pos,sksonu2283,[]
8182,😍❤️❤️,,[],"['😍', '❤', '❤']",pos,___itz_azmar__,[]
8183,Amazing 🔥🔥🔥,amaz,['amaz'],"['🔥', '🔥', '🔥']",pos,ersintunc37,[]
8184,Damn pretty😍❤️,damn pretti,"['damn', 'pretti']","['😍', '❤']",neg,sksonu2283,[]
8185,😍👏,,[],"['😍', '👏']",pos,na_si_m67,[]
8186,Te amoo😍,te amoo,"['te', 'amoo']",['😍'],pos,alan_bffs,[]
8187,FOlllow🖤LBBB🖤,folllowlbbb,['folllowlbbb'],"['🖤', '🖤']",pos,houda_hadhoudda_,[]
8188,Love tjis,love tji,"['love', 'tji']",[],pos,franc_esca_134,[]
8189,💜💜,,[],"['💜', '💜']",pos,allnycstudios,[]
8190,😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍']",pos,enaal_ln,[]
8191,🌸💜🌸💜🌸,,[],"['🌸', '💜', '🌸', '💜', '🌸']",pos,sgjrfvfas,[]
8192,Omg,omg,['omg'],[],pos,franc_esca_134,[]
8193,YES GIRLS,ye girl,"['ye', 'girl']",[],pos,kennyfavgirl,[]
8194,😍,,[],['😍'],pos,fiorellamorena_,[]
8195,My love ❤️❤️❤️,love,['love'],"['❤', '❤', '❤']",pos,ersintunc37,[]
8196,Omb,omb,['omb'],[],pos,franc_esca_134,[]
8197,😮😮,,[],"['😮', '😮']",pos,yaudahokei,[]
8198,Beautifull 😍😍😍,beautiful,['beautiful'],"['😍', '😍', '😍']",pos,valen_galeano77,[]
8199,My love❤️❤️❤️❤️❤️,love,['love'],"['❤', '❤', '❤', '❤', '❤']",pos,officialbuikemgodwin,[]
8200,bhay kylie k b**bs chhote kaise ho gye,bhay kyli k b bs chhote kais ho gye,"['bhay', 'kyli', 'k', 'b', 'bs', 'chhote', 'kais', 'ho', 'gye']",[],pos,_swappnil,[]
8201,𝗪𝗛𝗔𝗧  𝗬𝗢𝗨  𝗧𝗛𝗜𝗡𝗞  𝗔𝗕𝗢𝗨𝗧  𝗧𝗛𝗘  𝗖𝗔𝗣𝗧𝗜𝗢𝗡  𝗢𝗙  𝗠𝗬  𝗡𝗘𝗪  𝗣𝗢𝗦𝗧.,,[],[],pos,sxpna0,[]
8202,🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥']",pos,kennyfavgirl,[]
8203,🔥🔥,,[],"['🔥', '🔥']",pos,theclosethireuk,[]
8204,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",pos,juliia.kaplan,[]
8205,Que modelos más bellas 🥰💕✌️✨,que modelo ms bella,"['que', 'modelo', 'ms', 'bella']","['🥰', '💕', '✌', '✨']",pos,_.lizzetee18,[]
8206,👽,,[],['👽'],pos,redskyben_gokben,[]
8207,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",pos,kennyfavgirl,[]
8208,❤️❤️❤️,,[],"['❤', '❤', '❤']",pos,yasaronurx,[]
8209,Halo,halo,['halo'],[],pos,cityiie,[]
8210,💎💎💎💎💎,,[],"['💎', '💎', '💎', '💎', '💎']",pos,_nadiaheydarian,[]
8211,Seen my story,seen stori,"['seen', 'stori']",[],pos,nanazani_jojo,[]
8212,🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥']",pos,11_1752,[]
8213,Likeyou,likey,['likey'],[],pos,nanazani_jojo,[]
8214,❤️🔥,,[],"['❤', '🔥']",pos,me.and.ur.man,[]
8215,❤️🔥,,[],"['❤', '🔥']",pos,winner_ktk,[]
8216,plz follow meeee🙌🙌🙌🙌🙌,plz follow meeee,"['plz', 'follow', 'meeee']","['🙌', '🙌', '🙌', '🙌', '🙌']",pos,_nadiaheydarian,[]
8217,gorgeous 😍😍,gorgeou,['gorgeou'],"['😍', '😍']",pos,kylie___jenneerr,[]
8218,Im obsessed ❤️🥺,im obsess,"['im', 'obsess']","['❤', '🥺']",neg,iamtheerealzoe,[]
8219,😍😍,,[],"['😍', '😍']",pos,mmperches,[]
8220,Amazing 🤩,amaz,['amaz'],['🤩'],pos,nanazani_jojo,[]
8221,Obsessed ❤️,obsess,['obsess'],['❤'],neg,kate_harley813,[]
8222,"замечательна и неотразима, моя красота!",,[],[],pos,ssergejk_,[]
8223,i loveee this duo 👯‍♀️❤️‍🔥,lovee duo,"['lovee', 'duo']","['👯', '♀', '❤', '🔥']",pos,m.felipin1,[]
8224,Wow 💜💜,wow,['wow'],"['💜', '💜']",pos,vallenb_,[]
8225,💐💐💐💐💐💐🔥🔥🔥,,[],"['💐', '💐', '💐', '💐', '💐', '💐', '🔥', '🔥', '🔥']",pos,karlakenny368,[]
8226,Yassssssss,yassssssss,['yassssssss'],[],pos,that_urhobo_fine_girl_20,[]
8227,Guapas,guapa,['guapa'],[],pos,_.lizzetee18,[]
8228,😩💕💕,,[],"['😩', '💕', '💕']",pos,marcellarivera05,[]
8229,Hermosa niñas hijas de sol y de la luna...nacieron estrellas ⭐⭐❤️❤️❤️❤️❤️❤️❤️💖💖💖💖💖💞💞💞💞💞💞💞💞💞💞,hermosa nia hija de sol de la luna nacieron estrella,"['hermosa', 'nia', 'hija', 'de', 'sol', 'de', 'la', 'luna', 'nacieron', 'estrella']","['⭐', '⭐', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '💖', '💖', '💖', '💖', '💖', '💞', '💞', '💞', '💞', '💞', '💞', '💞', '💞', '💞', '💞']",pos,pablodario.escudero.5,[]
8230,😶😶😶😶,,[],"['😶', '😶', '😶', '😶']",pos,mahdr7,[]
8231,اححح,,[],[],pos,mu_n_5,[]
8232,😍😍😍,,[],"['😍', '😍', '😍']",pos,nanazani_jojo,[]
8233,👏👏👏,,[],"['👏', '👏', '👏']",pos,_.lizzetee18,[]
8234,🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥']",pos,_life_styleaddict,[]
8235,💜💜💜💜💜💜,,[],"['💜', '💜', '💜', '💜', '💜', '💜']",pos,edibalisteri,[]
8236,❤️❤️,,[],"['❤', '❤']",pos,_.lizzetee18,[]
8237,🌸🌸,,[],"['🌸', '🌸']",pos,_karen_kh_,[]
8238,😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍']",pos,betolli_67,[]
8239,❤️❤️,,[],"['❤', '❤']",pos,lorine_offiale,[]
8240,😍😍,,[],"['😍', '😍']",pos,_nadiaheydarian,[]
8241,everything is perfect❤️,everyth perfect,"['everyth', 'perfect']",['❤'],pos,kylie___jenneerr,[]
8242,🔥🔥,,[],"['🔥', '🔥']",pos,_nadiaheydarian,[]
8243,😍😍😍🔥🔥,,[],"['😍', '😍', '😍', '🔥', '🔥']",pos,burak_nrgz460,[]
8244,❤️❤️❤️,,[],"['❤', '❤', '❤']",pos,dudahlx,[]
8245,😍😍,,[],"['😍', '😍']",pos,they_call_me_hani09,[]
8246,ape ni sobat,ape ni sobat,"['ape', 'ni', 'sobat']",[],pos,amiaziz_,[]
8247,@amiaziz_ jom balik jom😬,jom balik jom,"['jom', 'balik', 'jom']",['😬'],pos,ainggss,['amiaziz_']
8248,"@amiaziz_ kosmetik kendal collab sm kylie, menyambut dtgnya ramadhan🥰",kosmetik kendal collab sm kyli menyambut dtgnya ramadhan,"['kosmetik', 'kendal', 'collab', 'sm', 'kyli', 'menyambut', 'dtgnya', 'ramadhan']",['🥰'],pos,jlta33_,['amiaziz_']
8249,@ainggss ape ni taknak taknak,ape ni taknak taknak,"['ape', 'ni', 'taknak', 'taknak']",[],pos,amiaziz_,['ainggss']
8250,❤️❤️,,[],"['❤', '❤']",pos,_nadiaheydarian,[]
8251,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",pos,dudahlx,[]
8252,😍,,[],['😍'],pos,dudahlx,[]
8253,Sis ❤️,si,['si'],['❤'],pos,gustavonassary,[]
8254,Amazing🔥🔥,amaz,['amaz'],"['🔥', '🔥']",pos,yasir__azhar,[]
8255,❤️❤️❤️,,[],"['❤', '❤', '❤']",pos,marloparis,[]
8256,Such a gorgeous collection! 💜,gorgeou collect,"['gorgeou', 'collect']",['💜'],pos,kyliejennercloset,[]
8257,احاا الشبه يقرا الف بينهم بهاي الصورة🔥,,[],['🔥'],pos,rand.basim,[]
8258,💜,,[],['💜'],pos,mirdlsn,[]
8259,follow meeee🙌🙌🙌🙌,follow meeee,"['follow', 'meeee']","['🙌', '🙌', '🙌', '🙌']",pos,_nadiaheydarian,[]
8260,❤️,,[],['❤'],pos,morgane_bby,[]
8261,🔥🔥😭,,[],"['🔥', '🔥', '😭']",pos,ra_hil_sy,[]
8262,😢,,[],['😢'],pos,asnrchmn,[]
8263,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",pos,abraham.abrahamyan,[]
8264,PERFECT,perfect,['perfect'],[],pos,livs._w,[]
8265,@donaldolg,,[],[],pos,joseponcerm,['donaldolg']
8266,@joseponcerm le amo 😍,le amo,"['le', 'amo']",['😍'],pos,donaldolg,['joseponcerm']
8267,💋💋,,[],"['💋', '💋']",pos,mehmetgezer173,[]
8268,Dopeeeeeeeee👏,dopeeeeeeee,['dopeeeeeeee'],['👏'],pos,s0cialmediavsreality,[]
8269,🔥🔥,,[],"['🔥', '🔥']",pos,yasir__azhar,[]
8270,🔥❤️,,[],"['🔥', '❤']",pos,elyasmanar,[]
8271,my girl!,girl,['girl'],[],pos,itgirlmelissa,[]
8272,❤️❤️❤️,,[],"['❤', '❤', '❤']",pos,_nadiaheydarian,[]
8273,I FOLLOW BACK,follow back,"['follow', 'back']",[],pos,vito_mello,[]
8274,💜🌸💜,,[],"['💜', '🌸', '💜']",pos,rosbexnavarro,[]
8275,💜🤩🥳😍,,[],"['💜', '🤩', '🥳', '😍']",pos,kyliejennercloset,[]
8276,You both look beautiful 😍,look beauti,"['look', 'beauti']",['😍'],pos,kylie.jjenner_,[]
8277,خفي عليناا رمضان ي هوو .,,[],[],pos,kemo._.sh,[]
8278,@kemo._.sh بلوكيها حتى يفوت رمضان 🙂!!,,[],['🙂'],pos,elli_sara2,['kemo._.sh']
8279,ahhh! just bought it! so excited 💜,ahhh bought excit,"['ahhh', 'bought', 'excit']",['💜'],pos,kendalljennercloset,[]
8280,Beautiful 🥰👑❤️,beauti,['beauti'],"['🥰', '👑', '❤']",pos,iam.jegz,[]
8281,💜💜💜,,[],"['💜', '💜', '💜']",pos,pares_g,[]
8282,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",pos,dominic4n,[]
8283,Screaming barking and jumping,scream bark jump,"['scream', 'bark', 'jump']",[],neg,v1bingchris,[]
8284,casate conmigo kendall,casat conmigo kendal,"['casat', 'conmigo', 'kendal']",[],pos,daivargaas,[]
8285,😍😍😍,,[],"['😍', '😍', '😍']",pos,pretty_oma17,[]
8286,🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥']",pos,beautyconcierge_arabia,[]
8287,😍😍,,[],"['😍', '😍']",pos,eleman_esty,[]
8288,❤️,,[],['❤'],pos,gabriel_jalmer,[]
8289,The best 😢😢,best,['best'],"['😢', '😢']",pos,xsweetside,[]
8290,😍,,[],['😍'],pos,dyehardtop,[]
8291,❤️❤️❤️,,[],"['❤', '❤', '❤']",pos,lilyloveu_,[]
8292,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",pos,ana.reyessz,[]
8293,I’m obsessed😍,obsess,['obsess'],['😍'],neg,haileyyxkendall,[]
8294,😍😍😍,,[],"['😍', '😍', '😍']",pos,raymah_____,[]
8295,🤩🤩,,[],"['🤩', '🤩']",pos,slackadjusterjones,[]
8296,❤️❤️,,[],"['❤', '❤']",pos,guciuo,[]
8297,Perfect,perfect,['perfect'],[],pos,kylie___jenneerr,[]
8298,❤️❤️❤️❤️🔥,,[],"['❤', '❤', '❤', '❤', '🔥']",pos,valenntinaaiello,[]
8299,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",pos,ellenkaaaa_,[]
8300,شهلصكوك ياعيني,,[],[],pos,_dp.huha,[]
8301,❤️❤️❤️,,[],"['❤', '❤', '❤']",pos,zayyanthalitaa,[]
8302,😍😍,,[],"['😍', '😍']",pos,geovanantonela,[]
8303,🌸💜,,[],"['🌸', '💜']",pos,javiervido,[]
8304,❤️❤️,,[],"['❤', '❤']",pos,ella__smet,[]
8305,❤❤❤❤❤❤❤,,[],"['❤', '❤', '❤', '❤', '❤', '❤', '❤']",pos,ririnregita02,[]
8306,Kylie ❤️❤️❤️,kyli,['kyli'],"['❤', '❤', '❤']",pos,raafat.adal,[]
8307,❤️,,[],['❤'],pos,ridvanturan79,[]
8308,😍😍😍,,[],"['😍', '😍', '😍']",pos,xsweetside,[]
8309,😍😍😍,,[],"['😍', '😍', '😍']",pos,359yas,[]
8310,😍😍,,[],"['😍', '😍']",pos,perspolisi_sajad,[]
8311,Fab one 🔥,fab one,"['fab', 'one']",['🔥'],pos,__.prxrthna.__,[]
8312,Damnnn,damnnn,['damnnn'],[],pos,ellenkaaaa_,[]
8313,❤️❤️,,[],"['❤', '❤']",pos,bitterpart29_,[]
8314,❤️❤️,,[],"['❤', '❤']",pos,perspolisi_sajad,[]
8315,😍❤️❤️❤️❤️,,[],"['😍', '❤', '❤', '❤', '❤']",pos,afezdolce,[]
8316,🔥🔥,,[],"['🔥', '🔥']",pos,perspolisi_sajad,[]
8317,Decent,decent,['decent'],[],pos,mattmeier19,[]
8318,💜💜💜,,[],"['💜', '💜', '💜']",pos,_kendallxjennerz,[]
8319,sisters and best friends🤍,sister best friend,"['sister', 'best', 'friend']",['🤍'],pos,haileyyxkendall,[]
8320,Foto de trilhões 🔥,foto de trilh,"['foto', 'de', 'trilh']",['🔥'],pos,araujomay_,[]
8321,❤️,,[],['❤'],pos,gguszter,[]
8322,Today is my birthday🎂,today birthday,"['today', 'birthday']",['🎂'],pos,frey_jamosho_,[]
8323,Your arms :0 @kyliejenner,arm 0,"['arm', '0']",[],pos,lincy_uwu,['kyliejenner']
8324,❤️❤️,,[],"['❤', '❤']",pos,praewa_kn_,[]
8325,🔥🔥,,[],"['🔥', '🔥']",pos,bonnylondrina,[]
8326,Divinas!!,divina,['divina'],[],pos,photoskyliej,[]
8327,ESTÁN PRECIOSAAAAS 🤤,estn preciosaaaa,"['estn', 'preciosaaaa']",['🤤'],pos,dani_aguiarc,[]
8328,@omarpardoo mis niñas tan bien grandotas,mi nia tan bien grandota,"['mi', 'nia', 'tan', 'bien', 'grandota']",[],pos,dani_aguiarc,['omarpardoo']
8329,@dani_aguiarc gracias tía,gracia ta,"['gracia', 'ta']",[],pos,omarpardoo,['dani_aguiarc']
8330,💜💜💜💜💜,,[],"['💜', '💜', '💜', '💜', '💜']",pos,jeffthompsonstyle,[]
8331,sheesh!!!,sheesh,['sheesh'],[],pos,vienyl_,[]
8332,🫠🫠,,[],"['\U0001fae0', '\U0001fae0']",pos,kylieandbensufan,[]
8333,"dona de mim, porém toda delas",dona de mim porm toda dela,"['dona', 'de', 'mim', 'porm', 'toda', 'dela']",[],pos,sousa.liviaaa,[]
8334,有,,[],[],pos,fstrrr.rebecca,[]
8335,@fstrrr.rebecca 有啥,,[],[],pos,haileyno.9,['fstrrr.rebecca']
8336,@fstrrr.rebecca oibb,oibb,['oibb'],[],pos,erivaldobalduinodo,['fstrrr.rebecca']
8337,@fstrrr.rebecca,,[],[],pos,amir.12346320,['fstrrr.rebecca']
8338,Beautiful 🔥💜💜,beauti,['beauti'],"['🔥', '💜', '💜']",pos,boskoperunovic,[]
8339,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",pos,free_guy_topic_04,[]
8340,😍😍😍,,[],"['😍', '😍', '😍']",pos,booyouafan,[]
8341,😍😍😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍']",pos,daivargaas,[]
8342,I have a birthday date today😬,birthday date today,"['birthday', 'date', 'today']",['😬'],pos,hannah_osmos,[]
8343,@hannah_osmos ya,ya,['ya'],[],pos,king___of___red,['hannah_osmos']
8344,@hannah_osmos,,[],[],pos,ashi.shmalviya514,['hannah_osmos']
8345,@hannah_osmos but I don't care,nt care,"['nt', 'care']",[],pos,mf.izekate,['hannah_osmos']
8346,@hannah_osmos happy birthday,happi birthday,"['happi', 'birthday']",[],pos,8eogl,['hannah_osmos']
8347,@hannah_osmos 🔥🔥,,[],"['🔥', '🔥']",pos,eventosbunker,['hannah_osmos']
8348,@hannah_osmos idfc,idfc,['idfc'],[],pos,tttalalala____,['hannah_osmos']
8349,Jaaa y yo sufriendo por cada p3nd3j@,jaaa yo sufriendo por cada p3nd3j,"['jaaa', 'yo', 'sufriendo', 'por', 'cada', 'p3nd3j']",[],pos,juliomontiel12,[]
8350,you’re both so gorgeous 😍,gorgeou,['gorgeou'],['😍'],pos,fontana,[]
8351,❤️‍🔥😍,,[],"['❤', '🔥', '😍']",pos,codeamt,[]
8352,FINALLY 🔥,final,['final'],['🔥'],pos,kylieandbensufan,[]
8353,لتنشرين بعد ويه كايلي لان ما احبها,,[],[],pos,yosifinho,[]
8354,@yosifinho صار تدلل هسه اراسلها وبالخدمه,,[],[],pos,33yk_,['yosifinho']
8355,@yosifinho أحلف,,[],[],pos,8eogl,['yosifinho']
8356,This 2 💗,2,['2'],['💗'],pos,hegeli16,[]
8357,YESSS,yesss,['yesss'],[],pos,kylieandbensufan,[]
8358,❤️❤️😍😍😍,,[],"['❤', '❤', '😍', '😍', '😍']",pos,__ferrer._,[]
8359,❤️,,[],['❤'],pos,modeling.kord,[]
8360,😍😍😍,,[],"['😍', '😍', '😍']",pos,kylieandbensufan,[]
8361,Que me besen,que besen,"['que', 'besen']",[],pos,michelle.cast1,[]
8362,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,,[],"['❤', '🔥', '❤', '🔥', '❤', '🔥', '❤', '🔥']",pos,ns_116sw,[]
8363,Kendall te amo,kendal te amo,"['kendal', 'te', 'amo']",[],pos,vulgomt_62,[]
8364,😍😍😍,,[],"['😍', '😍', '😍']",pos,adrianaaasantoos,[]
8365,🙌🙌,,[],"['🙌', '🙌']",pos,paranoid_toddler,[]
8366,Rows💙💛💙,row,['row'],"['💙', '💛', '💙']",pos,romeorocks,[]
8367,@romeorocks 🇷🇺😄,,[],['😄'],pos,vyat.al,['romeorocks']
8368,@elbaz18 ✅🔥,,[],"['✅', '🔥']",pos,romeorocks,['elbaz18']
8369,Love Kendall! She's a natural!,love kendal natur,"['love', 'kendal', 'natur']",[],pos,suzannetarbuck,[]
8370,@romeorocks Rows ❤️,row,['row'],['❤'],pos,elbaz18,['romeorocks']
8371,🙌🙌,,[],"['🙌', '🙌']",pos,agyapomaa____,[]
8372,😍😍,,[],"['😍', '😍']",pos,shirlszz,[]
8373,WE’VE BEEN WAITING FOR THIS ONE 💜 @kendalljenner @kyliejenner,wait one,"['wait', 'one']",['💜'],pos,kh._160,"['kendalljenner', 'kyliejenner']"
8374,❤️,,[],['❤'],pos,callmeclover1116,[]
8375,Love,love,['love'],[],pos,martinsnda,[]
8376,❤️,,[],['❤'],pos,anacarolyne_22,[]
8377,💗💗💗,,[],"['💗', '💗', '💗']",pos,mehrsakhosravii,[]
8378,💜💜💜,,[],"['💜', '💜', '💜']",pos,beabetsyy,[]
8379,😍😍,,[],"['😍', '😍']",pos,paranoid_toddler,[]
8380,Lb,lb,['lb'],[],pos,danielaichiyanagui,[]
8381,mine 😍,mine,['mine'],['😍'],pos,cyy.mon,[]
8382,🔥🔥,,[],"['🔥', '🔥']",pos,ranking.ss,[]
8383,y mi otra amor,mi otra amor,"['mi', 'otra', 'amor']",[],pos,http.ali.tt,[]
8384,😍❤️,,[],"['😍', '❤']",pos,aditi_18_27,[]
8385,💕 te amo veyr,te amo veyr,"['te', 'amo', 'veyr']",['💕'],pos,tom_millerx,[]
8386,I love the colors. They are so pretty.,love color pretti,"['love', 'color', 'pretti']",[],pos,michelle.path,[]
8387,@michelle.path they are shredded towels. You can do this yourself🙄,shred towel,"['shred', 'towel']",['🙄'],pos,xxmidnighteclipsexx888,['michelle.path']
8388,@michelle.path I love them too.How are you doing today Michelle?,love toohow today michel,"['love', 'toohow', 'today', 'michel']",[],pos,markkens8,['michelle.path']
8389,ჩემი გოგო ჯობია იასნა 😏😏,,[],"['😏', '😏']",pos,cjoff6,[]
8390,@cjoff6 მიშველეეეთ 😂😂,,[],"['😂', '😂']",pos,tteajabua,['cjoff6']
8391,😍😍🔥,,[],"['😍', '😍', '🔥']",pos,real_sheerah,[]
8392,increíbles 😍,increbl,['increbl'],['😍'],pos,antocsg,[]
8393,🔥🔥,,[],"['🔥', '🔥']",pos,ranking.ss,[]
8394,👏👏,,[],"['👏', '👏']",pos,paranoid_toddler,[]
8395,Love it!😍,love,['love'],['😍'],pos,ab_riri,[]
8396,lindas,linda,['linda'],[],pos,sousa.liviaaa,[]
8397,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",pos,diipanhh,[]
